"","duration_ms","danceability","energy","loudness","tempo","valence","playlist_genre","track_popularity","track_album_release_date"
"333",215760,0.747,0.834,-2.867,128.005,0.687,"pop",79,"2018-05-18"
"334",173067,0.813,0.761,-5.687,124.957,0.29,"pop",76,"2018-09-07"
"335",194360,0.728,0.794,-3.992,112.071,0.523,"pop",55,"2016-04-08"
"336",187436,0.719,0.704,-4.724,133.002,0.628,"pop",87,"2018-08-17"
"337",209341,0.564,0.833,-3.964,127.948,0.395,"pop",35,"2018-06-15"
"338",230762,0.414,0.486,-6.431,128.038,0.368,"pop",77,"2018-07-29"
"339",183027,0.682,0.656,-4.67,130.089,0.607,"pop",83,"2019-03-07"
"340",183345,0.674,0.471,-8.199,127.963,0.219,"pop",51,"2018-02-09"
"341",129238,0.69,0.689,-6.522,131.945,0.307,"pop",2,"2018-04-17"
"342",200322,0.594,0.722,-5.751,127.877,0.407,"pop",68,"2018-09-14"
"343",199245,0.468,0.968,-4.083,129.998,0.284,"pop",50,"2019-03-29"
"344",217143,0.465,0.739,-7.786,125.994,0.0652,"pop",42,"2018-10-12"
"345",194088,0.701,0.425,-10.965,135.128,0.562,"pop",95,"2019-03-29"
"346",191500,0.631,0.939,-1.7,128.048,0.353,"pop",50,"2018-06-22"
"347",190698,0.578,0.776,-2.698,129.03,0.608,"pop",21,"2018-04-13"
"348",138750,0.671,0.91,-3.621,128.036,0.413,"pop",63,"2018-11-30"
"349",185161,0.715,0.792,-6.4,128.024,0.357,"pop",56,"2018-12-14"
"350",173797,0.714,0.809,-4.34,128.045,0.32,"pop",2,"2018-04-13"
"351",283193,0.691,0.874,-6.276,127.99,0.0909,"pop",2,"2017-01-23"
"352",191954,0.651,0.711,-5.062,125.089,0.425,"pop",49,"2018-10-12"
"353",195000,0.59,0.888,-4.151,128.025,0.0715,"pop",60,"2019-03-15"
"354",161250,0.438,0.914,-3.919,128.184,0.225,"pop",45,"2019-01-25"
"355",178132,0.59,0.678,-5.48,126.061,0.4,"pop",56,"2018-07-13"
"356",190992,0.461,0.773,-6.436,131.085,0.266,"pop",41,"2018-05-11"
"357",162187,0.563,0.954,-1.835,128.014,0.788,"pop",70,"2018-07-23"
"358",213707,0.446,0.573,-5.081,135.96,0.167,"pop",57,"2018-10-12"
"359",230613,0.577,0.741,-3.83,128.081,0.581,"pop",16,"2015-10-02"
"360",105219,0.486,0.855,-4.493,129.9,0.151,"pop",48,"2018-04-20"
"361",202500,0.635,0.9,-3.719,127.978,0.15,"pop",72,"2018-02-22"
"362",176260,0.733,0.791,-5.599,128.007,0.477,"pop",2,"2018-02-23"
"363",217500,0.627,0.956,-4.498,127.984,0.392,"pop",2,"2018-06-01"
"364",234680,0.527,0.806,-5.639,131.882,0.534,"pop",66,"2018-02-09"
"365",215676,0.742,0.838,-2.758,128.022,0.694,"pop",60,"2018-05-18"
"366",202999,0.708,0.868,-3.287,124.994,0.72,"pop",68,"2017-06-09"
"367",195714,0.653,0.911,-2.979,125.959,0.335,"pop",50,"2018-05-11"
"368",172500,0.361,0.945,-5.219,127.985,0.138,"pop",39,"2018-04-16"
"369",189625,0.732,0.828,-5.935,128.003,0.226,"pop",1,"2018-02-23"
"370",171712,0.673,0.943,-3.604,127.999,0.0358,"pop",4,"2018-03-02"
"371",197267,0.628,0.593,-5.036,125.026,0.104,"pop",16,"2014-08-22"
"372",213120,0.555,0.813,-5.792,125.034,0.435,"pop",58,"2016-09-09"
"373",260000,0.552,0.76,-4.706,135.702,0.639,"pop",77,"2018-07-27"
"374",254653,0.467,0.757,-3.01,131.993,0.383,"pop",71,"2017-07-28"
"375",207630,0.722,0.744,-5.52,125.985,0.686,"pop",65,"2017-12-01"
"376",195707,0.501,0.519,-5.88,133.99,0.168,"pop",80,"2016-07-29"
"377",147187,0.64,0.857,-8.26,128.058,0.645,"pop",1,"2017-09-01"
"378",182633,0.769,0.817,-5.409,118.021,0.896,"pop",67,"2019-11-03"
"379",218357,0.787,0.722,-5.43,127.952,0.52,"pop",28,"2019-12-11"
"380",211867,0.63,0.787,-4.302,128.997,0.466,"pop",48,"2020-01-14"
"381",221233,0.617,0.885,-3.989,139.95,0.768,"pop",39,"2020-01-08"
"382",222932,0.746,0.805,-4.499,144.983,0.843,"pop",60,"2019-11-21"
"383",224882,0.695,0.88,-2.965,127.075,0.786,"pop",29,"2020-01-29"
"384",230943,0.705,0.858,-3.374,106.019,0.536,"pop",21,"2019-12-11"
"385",203147,0.803,0.863,-4.939,112.986,0.467,"pop",40,"2020-01-15"
"386",163040,0.736,0.666,-4.503,109.958,0.22,"pop",37,"2020-01-17"
"387",215140,0.826,0.569,-7.18,105.014,0.555,"pop",38,"2020-01-01"
"388",181200,0.837,0.52,-7.575,123.972,0.463,"pop",17,"2020-01-17"
"389",208333,0.636,0.744,-3.799,133.994,0.486,"pop",30,"2020-01-15"
"390",195433,0.486,0.714,-6.197,127.41,0.496,"pop",31,"2020-01-15"
"391",193553,0.789,0.77,-5.531,102,0.791,"pop",37,"2019-12-25"
"392",240100,0.608,0.961,-2.259,137.9,0.366,"pop",35,"2020-01-15"
"393",270904,0.604,0.733,-5.788,124.885,0.399,"pop",49,"2020-01-08"
"394",208376,0.655,0.993,-2.026,93.021,0.62,"pop",42,"2020-01-17"
"395",225412,0.836,0.588,-7.454,92.985,0.636,"pop",23,"2020-01-17"
"396",223920,0.705,0.666,-5.001,127.967,0.697,"pop",34,"2019-12-11"
"397",244061,0.567,0.865,-5.125,187.981,0.838,"pop",27,"2020-01-12"
"398",205928,0.718,0.8,-5.715,117.98,0.266,"pop",60,"2019-12-20"
"399",228371,0.775,0.673,-6.526,112.059,0.5,"pop",53,"2019-11-22"
"400",162827,0.847,0.512,-9.071,111.989,0.765,"pop",30,"2020-01-15"
"401",217000,0.742,0.719,-6.341,125.007,0.318,"pop",41,"2019-11-06"
"402",292587,0.549,0.847,-4.966,124.01,0.149,"pop",29,"2019-11-27"
"403",196367,0.425,0.56,-6.395,168.068,0.347,"pop",54,"2019-12-04"
"404",232832,0.716,0.463,-7.563,92.023,0.342,"pop",21,"2020-01-15"
"405",214118,0.697,0.77,-3.828,102.002,0.748,"pop",21,"2019-12-02"
"406",184935,0.866,0.746,-6.139,100.019,0.594,"pop",40,"2019-11-27"
"407",193417,0.554,0.782,-2.927,155.912,0.63,"pop",26,"2020-01-08"
"408",232973,0.684,0.854,-3.625,101.034,0.594,"pop",26,"2019-12-18"
"409",224333,0.711,0.934,-0.7,124.988,0.866,"pop",36,"2019-11-20"
"410",199440,0.649,0.856,-2.745,171.884,0.892,"pop",32,"2020-01-15"
"411",214627,0.392,0.891,-2.746,89.952,0.45,"pop",34,"2019-12-16"
"412",211547,0.763,0.763,-4.176,143.994,0.953,"pop",21,"2020-01-15"
"413",198368,0.625,0.728,-5.486,96.009,0.101,"pop",36,"2019-12-25"
"414",210134,0.621,0.614,-5.411,200.012,0.727,"pop",36,"2019-12-11"
"415",200712,0.729,0.646,-6.046,82.49,0.543,"pop",42,"2019-11-20"
"416",283400,0.713,0.709,-6.451,109.973,0.708,"pop",49,"2020-01-07"
"417",212211,0.705,0.55,-7.974,94.969,0.351,"pop",12,"2019-12-23"
"418",208333,0.62,0.775,-4.677,107.992,0.427,"pop",16,"2019-12-14"
"419",166523,0.834,0.823,-4.603,128.006,0.872,"pop",27,"2019-10-26"
"420",311976,0.738,0.55,-9.845,110.024,0.599,"pop",44,"2019-11-13"
"421",157288,0.695,0.646,-7.103,95.007,0.229,"pop",21,"2020-01-12"
"422",264935,0.74,0.56,-5.566,111.083,0.207,"pop",41,"2019-11-17"
"423",221387,0.638,0.735,-4.635,99.964,0.628,"pop",44,"2019-11-06"
"424",220631,0.704,0.584,-7.384,102.987,0.752,"pop",39,"2019-11-09"
"425",146500,0.599,0.795,-5.072,150.036,0.479,"pop",21,"2019-11-20"
"426",249187,0.539,0.739,-5.429,173.082,0.386,"pop",35,"2019-11-13"
"427",237071,0.738,0.846,-5.929,125.98,0.879,"pop",16,"2020-01-11"
"428",225273,0.802,0.776,-6.903,109.996,0.687,"pop",27,"2019-10-30"
"429",244187,0.679,0.637,-5.683,105.026,0.228,"pop",37,"2019-10-26"
"430",214132,0.827,0.851,-4.589,127.993,0.928,"pop",30,"2019-10-23"
"431",207213,0.779,0.721,-8.409,121.948,0.84,"pop",35,"2019-10-16"
"432",208530,0.701,0.927,-3.21,119.991,0.832,"pop",26,"2019-11-20"
"433",141473,0.625,0.905,-6.323,140.026,0.597,"pop",30,"2019-11-20"
"434",242627,0.677,0.75,-5.824,114.958,0.967,"pop",40,"2019-10-23"
"435",221100,0.706,0.734,-4.623,99.999,0.395,"pop",31,"2019-10-30"
"436",241164,0.792,0.673,-7.876,104.996,0.784,"pop",27,"2019-12-11"
"437",213147,0.561,0.929,-1.687,190.05,0.898,"pop",31,"2019-12-04"
"438",189147,0.633,0.706,-5.137,128.187,0.399,"pop",74,"2019-08-19"
"439",190903,0.652,0.837,-3.104,108.042,0.562,"pop",59,"2019-11-05"
"440",206578,0.678,0.787,-4.741,158.014,0.471,"pop",63,"2019-11-04"
"441",213164,0.751,0.726,-3.499,104.914,0.581,"pop",73,"2019-06-24"
"442",199013,0.572,0.964,-1.949,129.979,0.519,"pop",72,"2019-10-08"
"443",209355,0.671,0.859,-3.922,139.931,0.389,"pop",68,"2018-06-15"
"444",204893,0.781,0.879,-3.725,119.997,0.836,"pop",58,"2019-08-27"
"445",219760,0.565,0.903,-1.918,97.967,0.538,"pop",72,"2020-01-06"
"446",189050,0.839,0.902,-3.612,114.953,0.639,"pop",70,"2017-11-17"
"447",200465,0.658,0.87,-2.373,89.994,0.422,"pop",59,"2019-11-03"
"448",251293,0.74,0.835,-3.425,123.024,0.535,"pop",75,"2019-10-04"
"449",195307,0.782,0.731,-4.581,138.032,0.824,"pop",81,"2019-11-14"
"450",208863,0.785,0.744,-4.249,126.018,0.833,"pop",70,"2018-01-03"
"451",193160,0.76,0.887,-1.993,130.018,0.24,"pop",65,"2019-09-22"
"452",191100,0.566,0.769,-4.342,170.036,0.385,"pop",75,"2018-11-03"
"453",166213,0.737,0.764,-5.511,92.044,0.924,"pop",69,"2019-12-06"
"454",229773,0.645,0.862,-4.757,119.991,0.798,"pop",85,"2019-04-12"
"455",228682,0.719,0.828,-5.559,139.927,0.634,"pop",72,"2019-03-18"
"456",195856,0.704,0.787,-3.114,96.929,0.707,"pop",72,"2019-03-14"
"457",222732,0.734,0.855,-3.211,126.035,0.422,"pop",75,"2018-08-24"
"458",238726,0.613,0.842,-4.332,169.917,0.645,"pop",65,"2017-11-24"
"459",193734,0.76,0.672,-5.277,127.986,0.505,"pop",63,"2018-08-02"
"460",213264,0.786,0.853,-2.687,125.034,0.45,"pop",2,"2017-06-22"
"461",207617,0.563,0.979,-3.104,126.063,0.503,"pop",71,"2019-03-25"
"462",216640,0.652,0.785,-4.34,127.016,0.662,"pop",48,"2019-10-22"
"463",210641,0.787,0.543,-6.7,99.026,0.332,"pop",68,"2018-03-14"
"464",237077,0.6,0.96,-1.807,109.863,0.503,"pop",65,"2018-06-15"
"465",196018,0.616,0.833,-3.314,97.898,0.595,"pop",70,"2018-07-16"
"466",163509,0.76,0.842,-5.558,102.987,0.882,"pop",66,"2019-03-27"
"467",223123,0.598,0.775,-4.035,129.819,0.687,"pop",71,"2017-09-18"
"468",212136,0.632,0.906,-1.466,129.999,0.755,"pop",2,"2018-01-18"
"469",237685,0.702,0.913,-2.977,137.982,0.735,"pop",7,"2018-11-05"
"470",211320,0.674,0.91,-2.898,132.04,0.599,"pop",69,"2019-08-27"
"471",205820,0.709,0.718,-3.315,104.971,0.24,"pop",66,"2018-08-14"
"472",193579,0.7,0.873,-2.901,99.972,0.612,"pop",1,"2016-09-27"
"473",193253,0.752,0.804,-3.512,146.943,0.795,"pop",64,"2019-05-30"
"474",208475,0.725,0.94,-2.32,127.051,0.905,"pop",66,"2018-06-26"
"475",205821,0.718,0.794,-2.877,114.285,0.751,"pop",60,"2017-11-08"
"476",211237,0.58,0.773,-3.302,124.148,0.506,"pop",67,"2018-03-07"
"477",197252,0.605,0.894,-3.885,122.051,0.545,"pop",0,"2018-09-26"
"478",203493,0.615,0.904,-3.955,130.047,0.692,"pop",66,"2019-08-05"
"479",195000,0.673,0.782,-3.911,121.991,0.609,"pop",62,"2018-01-18"
"480",214137,0.745,0.739,-4.591,99.913,0.556,"pop",66,"2018-06-27"
"481",200243,0.75,0.883,-1.712,127.069,0.85,"pop",61,"2019-03-20"
"482",203507,0.709,0.911,-2.611,106.972,0.779,"pop",61,"2019-05-15"
"483",181976,0.76,0.722,-4.429,120.055,0.687,"pop",61,"2019-01-30"
"484",279423,0.649,0.862,-3.903,128.051,0.594,"pop",58,"2018-05-10"
"485",208968,0.64,0.757,-5.532,104.943,0.413,"pop",63,"2019-02-11"
"486",214293,0.764,0.836,-2.868,111.934,0.51,"pop",67,"2019-07-01"
"487",195027,0.697,0.897,-3.628,140.03,0.736,"pop",57,"2019-07-02"
"488",202040,0.732,0.934,-4.618,159.998,0.898,"pop",65,"2018-08-06"
"489",174880,0.7,0.806,-4.818,110.016,0.616,"pop",70,"2019-08-27"
"490",188893,0.832,0.637,-4.994,103.036,0.722,"pop",40,"2019-08-04"
"491",212363,0.695,0.921,-2.699,119.971,0.642,"pop",55,"2019-08-19"
"492",191994,0.729,0.926,-2.129,110.05,0.743,"pop",54,"2018-11-06"
"493",192613,0.791,0.674,-4.025,132.985,0.963,"pop",63,"2019-07-17"
"494",186799,0.817,0.82,-3.404,120.012,0.422,"pop",56,"2019-02-18"
"495",176906,0.797,0.722,-5.051,128.01,0.878,"pop",60,"2019-05-15"
"496",194904,0.675,0.935,-2.335,126.083,0.451,"pop",56,"2019-03-27"
"497",210018,0.737,0.793,-3.116,120.037,0.562,"pop",42,"2019-08-06"
"498",210827,0.671,0.752,-4.049,130.02,0.635,"pop",45,"2019-07-31"
"499",186918,0.672,0.923,-3.684,116.028,0.395,"pop",54,"2019-08-02"
"500",230039,0.602,0.697,-6.766,127.992,0.395,"pop",30,"2018-07-06"
"501",193856,0.621,0.653,-4.573,117.129,0.345,"pop",64,"2019-03-29"
"502",186187,0.659,0.866,-5.117,114.862,0.705,"pop",52,"2018-04-20"
"503",360960,0.59,0.8,-5.044,127.994,0.219,"pop",54,"2012-12-07"
"504",193297,0.544,0.88,-4.917,126.06,0.491,"pop",16,"2019-02-15"
"505",223147,0.532,0.616,-7.074,101.883,0.292,"pop",13,"2018-04-20"
"506",190174,0.863,0.588,-7.141,117.911,0.751,"pop",58,"2018-09-14"
"507",196640,0.735,0.787,-6.166,124.004,0.469,"pop",61,"2019-03-29"
"508",206750,0.6,0.863,-5.754,106.997,0.223,"pop",24,"2017-01-27"
"509",181673,0.652,0.855,-4.832,134.009,0.279,"pop",27,"2017-08-10"
"510",252933,0.672,0.73,-5.99,120.008,0.568,"pop",56,"2017-04-28"
"511",212862,0.612,0.84,-3.145,129.042,0.438,"pop",77,"2012-09-14"
"512",194967,0.739,0.865,-4.67,124.977,0.46,"pop",2,"2018-07-27"
"513",179512,0.886,0.84,-3.386,123.035,0.203,"pop",70,"2018-01-26"
"514",174015,0.716,0.713,-7.151,128.018,0.193,"pop",9,"2016-12-02"
"515",216967,0.677,0.811,-4.53,128.004,0.185,"pop",65,"2015-04-03"
"516",218437,0.45,0.898,-3.604,127.983,0.22,"pop",62,"2017-10-20"
"517",191250,0.662,0.884,-4.104,128.029,0.484,"pop",64,"2018-06-15"
"518",268467,0.551,0.636,-7.125,124.996,0.153,"pop",78,"2014-05-19"
"519",218933,0.428,0.656,-3.712,79.648,0.355,"pop",64,"2016-05-27"
"520",167857,0.407,0.789,-4.229,92.933,0.687,"pop",69,"2019-02-15"
"521",278480,0.59,0.724,-3.278,127.059,0.526,"pop",67,"2014-01-01"
"522",219160,0.819,0.913,-3.059,119.989,0.536,"pop",77,"2016-09-16"
"523",191000,0.654,0.859,-4.321,114.87,0.704,"pop",7,"2017-02-10"
"524",207030,0.503,0.741,-5.128,88.335,0.458,"pop",80,"2018-07-18"
"525",193321,0.688,0.688,-5.84,114.011,0.451,"pop",75,"2018-06-15"
"526",257267,0.664,0.705,-4.972,122.016,0.477,"pop",80,"2013-01-01"
"527",186062,0.717,0.741,-6.645,105.997,0.188,"pop",36,"2019-03-08"
"528",190673,0.862,0.583,-7.181,117.927,0.777,"pop",48,"2018-09-14"
"529",185212,0.717,0.702,-5.78,117.957,0.63,"pop",49,"2019-03-29"
"530",150160,0.624,0.903,-4.54,126.047,0.312,"pop",7,"2013-11-22"
"531",204360,0.552,0.831,-5.217,129.889,0.144,"pop",65,"2013-05-03"
"532",214067,0.518,0.783,-4.88,125.985,0.152,"pop",44,"2013-01-01"
"533",211890,0.504,0.847,-6.81,127.854,0.28,"pop",2,"2016-05-27"
"534",212960,0.413,0.856,-4.078,128.017,0.35,"pop",75,"2014-10-31"
"535",203520,0.645,0.891,-2.505,124.915,0.568,"pop",47,"2014-11-24"
"536",232760,0.634,0.674,-7.145,115.995,0.298,"pop",10,"2015-10-02"
"537",262200,0.654,0.83,-4.801,124.989,0.548,"pop",69,"2014-06-13"
"538",192632,0.495,0.831,-5.812,128.064,0.414,"pop",57,"2016-03-11"
"539",208316,0.509,0.79,-3.782,127.946,0.638,"pop",66,"2012-01-01"
"540",247160,0.568,0.86,-3.846,129.924,0.394,"pop",4,"2015-01-20"
"541",179053,0.67,0.668,-4.306,88.033,0.608,"pop",85,"2019-12-27"
"542",194827,0.584,0.607,-6.605,117.817,0.374,"pop",85,"2019-12-06"
"543",139405,0.392,0.652,-4.341,201.948,0.55,"pop",50,"2020-01-10"
"544",181844,0.584,0.643,-6.415,90.036,0.53,"pop",66,"2019-11-08"
"545",186878,0.682,0.7,-5.591,120.03,0.637,"pop",63,"2020-01-10"
"546",149795,0.679,0.633,-7.063,120.92,0.589,"pop",43,"2019-12-06"
"547",176840,0.77,0.724,-5.484,121.974,0.898,"pop",88,"2019-10-09"
"548",175200,0.818,0.76,-7.326,125.055,0.365,"pop",56,"2019-08-23"
"549",177781,0.755,0.828,-4.443,109.011,0.729,"pop",63,"2019-08-28"
"550",194481,0.689,0.859,-4.708,119.991,0.672,"pop",61,"2019-04-12"
"551",213041,0.722,0.812,-3.352,124.909,0.657,"pop",76,"2019-11-01"
"552",167306,0.81,0.847,-4.759,120.004,0.63,"pop",50,"2019-12-13"
"553",210827,0.679,0.799,-4.399,105.948,0.596,"pop",66,"2019-10-11"
"554",204711,0.618,0.657,-5.176,179.913,0.457,"pop",64,"2019-08-28"
"555",174051,0.688,0.693,-5.287,114.051,0.473,"pop",59,"2019-11-29"
"556",171344,0.704,0.719,-4.05,103.018,0.33,"pop",64,"2019-09-20"
"557",190093,0.667,0.921,-4.142,103.005,0.659,"pop",56,"2019-08-30"
"558",192387,0.749,0.668,-5.964,108,0.366,"pop",77,"2019-04-26"
"559",193176,0.6,0.666,-9.827,99.989,0.566,"pop",17,"2019-04-26"
"560",191283,0.796,0.772,-5.245,124.039,0.962,"pop",38,"2019-08-02"
"561",204568,0.672,0.788,-8.393,121.99,0.357,"pop",66,"2019-06-04"
"562",262507,0.786,0.899,-6.07,130.997,0.951,"pop",30,"2019-09-13"
"563",177630,0.667,0.503,-8.217,144.015,0.584,"pop",72,"2019-10-17"
"564",189274,0.661,0.78,-4.738,116.025,0.623,"pop",58,"2019-05-17"
"565",183930,0.817,0.509,-4.17,99.988,0.77,"pop",65,"2019-07-19"
"566",213333,0.696,0.429,-8.736,149.967,0.242,"pop",12,"2019-03-29"
"567",171914,0.629,0.727,-7.117,124.938,0.355,"pop",48,"2019-05-03"
"568",191200,0.714,0.454,-9.122,98.06,0.699,"pop",41,"2019-06-21"
"569",157867,0.822,0.825,-4.458,109.993,0.507,"pop",59,"2019-05-30"
"570",189875,0.809,0.93,-1.915,125.948,0.639,"pop",38,"2019-06-28"
"571",282481,0.424,0.694,-4.912,128.034,0.0801,"pop",68,"2019-03-31"
"572",144762,0.759,0.925,-5.383,123.986,0.653,"pop",41,"2019-11-08"
"573",176129,0.701,0.95,-3.026,124.002,0.477,"pop",5,"2019-04-19"
"574",224360,0.524,0.806,-3.447,115.172,0.45,"pop",75,"2019-04-11"
"575",193798,0.509,0.689,-4.929,170.087,0.297,"pop",83,"2019-03-21"
"576",145574,0.68,0.771,-5.406,122.023,0.67,"pop",61,"2019-05-10"
"577",228387,0.697,0.928,-4.052,124.023,0.654,"pop",58,"2019-05-20"
"578",186953,0.605,0.565,-6.029,96.181,0.639,"pop",48,"2019-04-12"
"579",251029,0.688,0.729,-6.56,110.055,0.469,"pop",69,"2019-04-12"
"580",246720,0.852,0.833,-4.535,125.009,0.553,"pop",55,"2019-05-16"
"581",158027,0.541,0.468,-4.039,95.266,0.69,"pop",79,"2019-02-28"
"582",195747,0.585,0.525,-5.915,167.811,0.533,"pop",62,"2019-04-12"
"583",229747,0.689,0.521,-5.845,95.055,0.178,"pop",74,"2015-10-21"
"584",171030,0.741,0.52,-7.513,102.998,0.347,"pop",87,"2019-01-11"
"585",167977,0.52,0.798,-5.498,101.944,0.168,"pop",78,"2019-08-30"
"586",169500,0.683,0.598,-7.835,109.999,0.468,"pop",40,"2019-01-18"
"587",240333,0.478,0.633,-6.19,89.909,0.287,"pop",69,"2018-12-14"
"588",221520,0.646,0.644,-6.763,99.999,0.251,"pop",75,"2017-01-13"
"589",223187,0.64,0.635,-7.565,100.034,0.475,"pop",75,"2016-05-13"
"590",353893,0.832,0.659,-7.828,100.163,0.674,"pop",71,"2013-05-17"
"591",198947,0.703,0.66,-5.119,95.031,0.79,"pop",78,"2018-09-14"
"592",185345,0.638,0.667,-5.63,123.955,0.338,"pop",54,"2018-11-23"
"593",235827,0.695,0.672,-6.109,104.988,0.245,"pop",71,"2016-05-13"
"594",205986,0.853,0.693,-4.337,124.049,0.547,"pop",55,"2018-10-22"
"595",180566,0.782,0.685,-6.237,118.016,0.603,"pop",76,"2015-10-16"
"596",193321,0.688,0.688,-5.84,114.011,0.451,"pop",64,"2018-06-15"
"597",345173,0.822,0.704,-8.242,125.999,0.255,"pop",39,"2013-11-15"
"598",188849,0.711,0.714,-4.714,104.912,0.389,"pop",55,"2016-09-23"
"599",213428,0.583,0.732,-5.728,145.992,0.276,"pop",76,"2017-03-17"
"600",281267,0.717,0.752,-6.933,123.97,0.14,"pop",66,"2018-07-13"
"601",223413,0.893,0.745,-3.105,101.018,0.872,"pop",76,"2017-06-30"
"602",230163,0.813,0.781,-5.764,120.99,0.811,"pop",62,"2018-11-02"
"603",196215,0.684,0.816,-5.211,121.993,0.702,"pop",72,"2018-09-07"
"604",230813,0.736,0.795,-3.299,104.066,0.511,"pop",74,"2017-02-24"
"605",248413,0.794,0.811,-8.966,116.047,0.862,"pop",76,"2013-04-19"
"606",249987,0.484,0.806,-6.095,145.127,0.417,"pop",38,"2018-11-09"
"607",196489,0.703,0.832,-7.202,122.029,0.667,"pop",69,"2017-09-01"
"608",204022,0.725,0.834,-3.913,120.026,0.859,"pop",66,"2018-02-23"
"609",226747,0.51,0.835,-4.673,140.024,0.435,"pop",23,"2019-02-07"
"610",175254,0.592,0.977,-3.389,126.178,0.496,"pop",70,"2018-10-26"
"611",178768,0.807,0.625,-6.817,104.011,0.494,"pop",42,"2020-01-17"
"612",170893,0.733,0.786,-7.494,102.999,0.786,"pop",67,"2019-11-15"
"613",172500,0.379,0.565,-8.06,86.008,0.385,"pop",46,"2020-01-03"
"614",162000,0.753,0.831,-5.199,119.958,0.398,"pop",51,"2019-11-22"
"615",165938,0.63,0.739,-4.266,128.028,0.761,"pop",41,"2019-12-27"
"616",233143,0.741,0.565,-6.621,105.116,0.566,"pop",47,"2019-12-06"
"617",212440,0.735,0.567,-8.211,107.983,0.494,"pop",45,"2019-12-06"
"618",158453,0.561,0.859,-7.556,150.03,0.554,"pop",54,"2019-11-29"
"619",182609,0.565,0.732,-4.354,114.901,0.265,"pop",54,"2019-11-15"
"620",195429,0.699,0.872,-4.218,105.054,0.449,"pop",47,"2019-11-29"
"621",147741,0.483,0.667,-6.243,96.028,0.64,"pop",66,"2019-10-16"
"622",170000,0.767,0.477,-8.318,123.015,0.556,"pop",61,"2019-11-22"
"623",179756,0.834,0.661,-6.677,122.978,0.458,"pop",53,"2019-11-22"
"624",192203,0.781,0.855,-4.853,118.112,0.311,"pop",63,"2019-09-06"
"625",164613,0.629,0.784,-5.796,103.017,0.778,"pop",44,"2019-11-29"
"626",161178,0.84,0.724,-5.353,101.994,0.431,"pop",62,"2019-11-21"
"627",208013,0.421,0.669,-4.724,175.788,0.326,"pop",70,"2019-11-15"
"628",159693,0.732,0.819,-5.451,105.046,0.793,"pop",49,"2019-09-20"
"629",172933,0.646,0.848,-4.296,104.919,0.265,"pop",44,"2019-11-22"
"630",168751,0.61,0.753,-5.688,128.074,0.606,"pop",50,"2019-11-01"
"631",195000,0.677,0.564,-10.319,96.008,0.498,"pop",44,"2019-11-22"
"632",203000,0.773,0.709,-6.51,119.969,0.594,"pop",34,"2019-11-08"
"633",176864,0.655,0.825,-4.891,110.065,0.579,"pop",57,"2019-11-08"
"634",195107,0.633,0.779,-3.904,96.009,0.679,"pop",60,"2019-11-15"
"635",182187,0.497,0.755,-6.948,121.869,0.493,"pop",76,"2019-11-08"
"636",186336,0.694,0.712,-6.645,116.019,0.515,"pop",49,"2019-11-22"
"637",175628,0.44,0.666,-4.852,76.536,0.686,"pop",55,"2019-11-08"
"638",189836,0.6,0.78,-5.196,122.038,0.437,"pop",49,"2019-09-27"
"639",218978,0.716,0.664,-6.629,101.997,0.356,"pop",54,"2019-10-18"
"640",166013,0.497,0.814,-4.548,108.038,0.469,"pop",45,"2019-10-03"
"641",206930,0.51,0.71,-7.516,119.951,0.511,"pop",62,"2019-11-08"
"642",163077,0.68,0.867,-6.054,117.012,0.667,"pop",50,"2019-10-25"
"643",163842,0.641,0.773,-5.329,115.014,0.372,"pop",37,"2019-10-18"
"644",177761,0.845,0.673,-5.513,109.993,0.914,"pop",44,"2019-09-20"
"645",173810,0.645,0.792,-5.773,126.113,0.678,"pop",53,"2019-09-13"
"646",176310,0.713,0.652,-7.447,125.994,0.386,"pop",34,"2019-10-25"
"647",157606,0.88,0.751,-4.258,117.948,0.884,"pop",94,"2019-07-26"
"648",159423,0.681,0.866,-3.141,124.983,0.308,"pop",48,"2019-10-11"
"649",151627,0.727,0.782,-5.223,112.083,0.82,"pop",51,"2019-10-18"
"650",143670,0.713,0.85,-4.744,121.981,0.672,"pop",55,"2019-08-23"
"651",151126,0.758,0.742,-5.73,120.964,0.648,"pop",58,"2019-10-04"
"652",165685,0.543,0.883,-4.247,157.815,0.523,"pop",60,"2019-10-11"
"653",178501,0.653,0.69,-5.003,110.214,0.652,"pop",37,"2019-10-11"
"654",168019,0.705,0.653,-5.977,99.996,0.627,"pop",45,"2019-09-06"
"655",209079,0.735,0.861,-3.751,114.043,0.458,"pop",52,"2019-10-11"
"656",184500,0.72,0.817,-4.344,100.02,0.703,"pop",57,"2019-09-20"
"657",148147,0.782,0.598,-7.955,114.932,0.383,"pop",32,"2019-09-20"
"658",148163,0.74,0.711,-4.388,97.963,0.434,"pop",40,"2019-09-27"
"659",208520,0.71,0.574,-6.838,89.968,0.364,"pop",54,"2019-09-27"
"660",153673,0.772,0.633,-6.231,98.091,0.63,"pop",41,"2019-08-30"
"661",199293,0.512,0.682,-6.763,111.967,0.598,"pop",42,"2019-09-13"
"662",193837,0.599,0.887,-3.967,170.918,0.881,"pop",83,"2019-08-16"
"663",165111,0.753,0.507,-9.003,111.984,0.67,"pop",40,"2019-09-27"
"664",191760,0.676,0.621,-6.435,109.995,0.369,"pop",52,"2019-08-23"
